caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
20093,6,11,1,0,0,1,0,2,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,2,2,3,1,0,2,1,2,5,0,2,0,2,1,0,2,0,0,0,0,6,0,2,22,0,5,4,1,0,0,0,0,3,0,1,1,1,2,0,11,2,2
20094,5,1,2,0,4,8,4,2,2,0,0,4,0,1,1,7,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,2,0,2,2,2,1,4,0,1,0,0,1,1,0,0,52,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,9,1,0
20095,3,3,2,0,4,0,0,2,2,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,4,1,2,1,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,7,0
20096,7,1,1,0,0,1,0,2,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,7,0,2,2,1,0,0,4,1,2,2,0,1,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,4,0
20097,7,1,2,0,0,6,1,1,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,1,2,1,2,5,0,2,0,1,2,0,2,0,0,0,1,1,0,2,21,0,1,10,1,0,0,0,0,0,6,0,2,1,1,1,5,1,1
20098,4,1,1,0,0,6,4,2,2,0,0,3,0,1,2,0,0,1,0,0,0,1,0,0,6,0,2,0,2,0,1,4,1,2,2,0,2,0,2,1,3,2,6,0,0,1,1,0,2,10,0,4,0,1,0,1,2,1,0,1,0,1,1,1,0,12,1,0
20099,3,1,1,0,0,2,4,2,2,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,8,0,2,0,3,0,1,4,1,2,5,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,5,0,1,0,0,0,0,0,5,0,2,1,1,0,7,1,0
20100,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,1,4,0,2,0,121,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
20101,5,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,2,0,1,0,0,0,6,0,0,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,12,6,0
20102,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0
20103,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20104,2,0,1,0,0,1,2,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,1,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,2,1,0,4,0,1,1,1,0,10,1,0
20105,5,3,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,6,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
20106,3,1,1,0,0,1,3,2,2,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,2,4,2,2,6,0,2,0,2,1,0,2,9,0,0,0,1,0,2,10,0,6,0,1,0,0,0,0,0,4,0,1,1,1,0,10,1,0
20107,4,1,2,0,0,2,4,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,1,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,15,1,0
20108,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
20109,6,1,1,0,0,1,3,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
20110,4,1,1,0,0,6,0,2,2,0,0,3,0,5,5,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,11,4,1,2,1,0,2,0,2,1,2,3,1,0,0,0,1,0,3,10,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,11,1,0
20111,6,1,2,0,0,1,1,2,2,0,0,0,0,5,4,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,0,4,0,0,0,1,1,0,5,22,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,11,1,0
20112,2,1,1,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,6,0,2,0,2,2,0,2,2,0,111,2,1,1,2,10,1,6,0,3,0,0,0,0,0,2,0,1,1,1,0,6,1,0
20113,2,2,2,0,0,1,0,2,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,1,2,1,0,2,0,2,1,4,2,2,0,0,0,6,0,2,10,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,11,1,0
20114,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20115,6,3,1,0,4,1,3,2,2,4,0,0,2,3,3,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,2,4,0,2,4,2,0,0,2,0,0,0,1,1,0,2,52,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,1,1,0
20116,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,2,4,0,2,0,222,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
20117,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20118,4,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,16,1,0
20119,6,0,1,0,0,4,3,2,2,0,0,8,0,3,3,0,1,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,4,2,0,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,4,1,0
20120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,223,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20121,2,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,1,1,0,0,0,0,0,0,5,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
20122,6,1,2,0,0,2,2,2,2,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
20123,4,1,1,0,0,1,2,2,2,0,0,5,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,2,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
20124,4,1,2,0,0,1,3,2,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,4,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,12,1,0
20125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20126,4,3,1,0,3,0,0,2,2,4,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,4,1,1,2,0,1,0,0,0,6,0,0,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,4,5,0
20127,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20128,6,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,4,1,1,0,0,1,0,1,1,0,0,13,0,0,0,6,0,2,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,1,7,0
20129,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,4,0,6,0,213,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,5,0,0
20130,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,113,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20131,4,2,1,0,0,2,4,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,3,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
20132,6,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,8,7,0
20133,6,11,2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
20134,4,1,2,0,0,2,3,2,2,0,0,4,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
20135,4,1,1,0,0,7,2,2,2,0,0,0,0,5,5,0,4,0,0,1,0,0,0,0,3,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,14,1,0
20136,4,0,1,0,0,1,2,2,2,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,5,0,2,0,2,2,0,3,0,0,0,4,1,0,3,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,6,1,0
20137,5,1,1,0,0,1,4,2,2,0,0,6,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,2,0,1,4,2,2,3,0,2,0,1,1,4,2,10,0,0,1,1,0,2,22,0,4,0,1,0,1,0,0,0,2,0,1,1,1,0,8,1,0
20138,3,1,2,0,0,2,3,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,22,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,14,1,0
20139,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
20140,4,1,1,0,0,1,2,2,2,0,0,1,0,3,3,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,1,4,2,2,1,0,2,0,2,0,2,5,1,0,0,3,1,0,5,24,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,15,1,0
20141,5,1,1,0,0,3,5,2,2,0,1,0,0,4,5,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,1,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,7,1,0,0,0,0,0,1,0,2,1,1,0,14,1,1
20142,5,1,1,0,0,3,4,2,2,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,1,2,3,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,14,1,1
20143,7,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,0,0,0,0,2,2,1,5,6,1
20144,4,1,1,0,0,2,5,2,2,0,0,3,0,3,4,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,2,0,1,0,0,0,2,0,2,1,1,0,11,1,0
20145,7,1,1,0,0,1,3,2,2,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
20146,3,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,4,0,0,4,1,2,1,0,2,0,2,3,0,0,2,0,0,0,6,0,0,10,0,6,0,3,0,0,0,0,3,0,0,0,2,2,0,10,3,0
20147,5,0,1,0,0,1,4,2,2,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,14,1,0
20148,5,1,2,0,0,5,4,2,2,0,0,1,0,3,3,0,4,0,0,1,0,0,0,0,10,0,2,0,4,1,4,2,1,2,1,0,2,0,2,1,4,5,0,0,0,0,1,0,5,10,0,6,4,1,0,1,0,0,0,5,1,2,1,1,0,16,1,1
20149,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20150,3,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,5,0,2,0,2,2,0,3,0,0,0,2,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
20151,6,1,2,0,0,1,2,2,2,0,0,5,0,1,1,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
20152,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20153,2,0,1,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,4,1,1,4,0,2,0,111,0,0,1,0,52,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
20154,2,1,12,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,2,0,2,0,0,1,4,2,13,0,0,0,6,0,2,10,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,11,1,0
20155,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0
20156,4,0,1,0,0,1,0,2,2,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,2,2,2,0,2,0,2,2,1,2,1,0,0,0,2,0,2,10,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,1,0
20157,5,1,1,0,0,2,5,2,2,0,0,3,0,3,5,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,2,4,0,0,0,1,1,0,4,21,0,1,0,3,0,1,0,0,0,1,0,2,1,1,0,11,1,0
20158,4,1,2,0,0,1,5,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,2,2,0,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,13,1,0
20159,5,1,2,0,0,1,5,1,2,0,1,0,0,3,4,0,2,0,0,1,0,0,0,0,4,0,2,0,2,0,1,2,2,2,6,0,2,0,2,0,0,3,0,0,0,2,1,0,3,10,0,4,7,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
20160,7,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,4,22,0,1,6,1,0,0,0,0,0,0,1,0,2,2,1,14,5,2
20161,4,11,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,1,2,6,0,2,0,1,1,0,0,0,0,0,0,6,0,0,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,8,3,0
20162,5,1,1,0,0,1,3,2,2,0,0,0,0,4,3,0,4,0,0,1,0,0,0,0,8,0,2,0,0,0,1,2,2,2,1,0,2,0,2,2,0,5,0,0,0,1,1,0,5,23,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,14,1,1
20163,3,0,1,0,2,5,1,2,2,0,0,0,0,5,5,7,1,0,0,0,0,0,0,0,11,0,2,0,0,0,1,1,2,2,1,0,2,2,2,1,0,2,0,0,0,1,4,0,2,40,0,1,1,1,1,0,0,0,0,1,0,2,1,1,0,10,1,1
20164,4,11,1,0,0,1,0,2,2,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,2,2,2,0,2,0,2,2,2,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,14,2,0
20165,7,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,6,0,4,10,0,1,6,1,0,0,0,0,3,0,1,0,2,2,1,14,6,2
20166,2,2,3,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,2,2,0,113,1,1,1,2,23,1,6,0,2,0,1,0,0,0,1,0,1,1,1,0,8,1,0
20167,6,11,1,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,2,1,2,4,0,2,0,1,0,0,0,0,0,0,0,6,0,2,10,0,1,8,1,0,0,0,0,0,0,0,0,2,2,0,14,3,1
20168,3,1,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,3,0,2,0,2,1,4,0,7,3,0,0,6,0,0,22,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,9,3,0
20169,6,1,12,0,0,1,4,2,2,0,0,6,0,2,3,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,2,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,7,1,0
20170,3,2,1,0,0,3,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,0,0,0,4,2,2,3,0,2,0,2,2,0,2,0,0,0,0,6,0,2,22,0,1,0,2,0,0,0,0,3,0,0,1,1,2,0,12,2,0
20171,5,0,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
20172,5,1,2,0,0,1,3,2,2,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,14,1,0
20173,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,2,10,0,1,9,1,0,0,0,0,3,0,0,0,2,2,1,5,5,1
20174,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20175,6,1,1,0,0,4,3,1,2,0,0,5,0,3,2,0,2,0,0,1,0,0,0,0,9,0,2,0,2,0,1,4,1,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,11,1,0
20176,6,1,1,0,0,1,3,2,2,0,1,0,0,3,3,0,3,0,0,1,0,0,0,0,4,0,2,0,4,0,1,2,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,6,7,1,0,0,0,0,0,1,0,2,1,1,0,10,1,1
20177,4,1,2,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,3,1,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
20178,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,2,0,0,2,0,0,0,6,0,0,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,8,7,0
20179,3,11,1,0,0,1,3,2,2,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
20180,4,1,1,0,0,1,1,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,5,0,2,0,2,0,1,2,2,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,22,0,4,4,1,0,0,0,0,0,3,1,2,1,1,0,11,1,2
20181,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20182,5,11,1,0,0,1,3,2,2,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,3,2,2,2,0,2,0,2,2,0,4,1,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,14,1,0
20183,4,11,1,0,0,5,1,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,11,0,2,0,0,1,1,1,2,2,5,0,2,0,2,1,0,4,0,0,0,8,4,0,4,22,0,1,4,1,1,0,0,0,0,5,1,1,1,0,0,11,1,2
20184,7,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,2,2,0,0,0,2,1,2,6,0,2,0,2,1,0,0,0,0,0,0,6,0,4,21,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,6,4,1
20185,5,2,3,0,0,1,4,2,2,0,0,5,0,2,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,2,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
20186,4,1,1,0,0,4,5,2,2,0,0,0,0,5,4,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,3,0,2,0,2,1,0,3,9,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
20187,3,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,0,0,0,2,0,0,0,6,0,0,10,0,6,0,2,0,0,0,0,3,0,0,0,2,2,0,11,7,0
20188,5,1,1,4,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,0,0,4,1,2,5,0,2,0,1,2,0,0,0,0,0,0,3,0,0,10,0,4,0,1,0,0,0,0,3,0,0,0,2,2,0,10,3,0
20189,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
